date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions
2018/10/10,17,3,9.9,17,1,9.2,-3.8,41.7,0,0,0,0,0,10.8,341.7,1024.3,13.6,11.5,198,17.2,7,Clear
2018/10/11,18,2,10,18,1,9.5,-2.3,48.9,0,0,0,0,0,10.8,345.5,1027,0.2,11.2,209.2,18.1,7,Clear
2018/10/12,19,3,9.8,19,1,9.5,2,65.4,0,0,0,0,0,18,158,1025.7,55.5,9.9,165,14.2,6,Partially cloudy
2018/10/13,20,4,11.2,20,2.2,11,5,70.2,0,0,0,0,0,10.8,346.1,1022.2,13,7.3,143,12.4,5,Clear
2018/10/14,20,7,12.6,20,6.9,12.5,7.8,76.2,0,0,0,0,0,7.2,102.6,1021.2,18.1,3.5,80.5,6.9,3,Clear
2018/10/15,17,11,13.2,17,11,13.2,10.1,82.6,4,100,4.17,0,0,18,14,1021.3,50.4,3,70.7,6.3,3,"Rain, Partially cloudy"
2018/10/16,19,8.7,13.8,19,8.7,13.8,7.7,70.7,0.4,100,4.17,0,0,14.4,29.7,1021.6,34.5,6.5,80.6,7,4,"Rain, Partially cloudy"
2018/10/17,19,4,10.4,19,3.1,10,0.3,61.8,0,0,0,0,0,14.4,19.1,1023.7,3.3,9.2,175.2,15.2,6,Clear
2018/10/18,19,2,9.5,19,-0.1,8.9,0.6,61.8,0,0,0,0,0,10.8,295.7,1026.7,33,9.9,164.4,14.1,6,Partially cloudy
2018/10/19,19,3,9.6,19,1,9.2,1.6,64.7,0,0,0,0,0,10.8,322.1,1028,39.9,9.4,164.8,14.1,6,Partially cloudy
2018/10/20,19,2,9.3,19,-0.1,9.1,2.7,69.7,0,0,0,0,0,18,184.3,1025.9,24,7.6,117.2,10.2,5,Partially cloudy
2018/10/21,16,5,10.2,16,5,10.2,5.7,76,0,0,0,0,0,10.8,93.3,1022.4,7.8,4.7,109.2,9.5,4,Clear
2018/10/22,19,5,11.8,19,3.4,11.6,3.4,62.1,0,0,0,0,0,36,296.8,1018.2,9.8,5,150.2,13,6,Clear
2018/10/23,20,3,11.7,20,1,11.4,-2.8,45,0,0,0,0,0,21.6,223.1,1019.2,0,10.7,156,13.5,6,Clear
2018/10/24,22,2,10.4,22,-0.1,10.2,1.6,62.1,0,0,0,0,0,10.8,93.1,1017.2,15.3,9.7,153.8,13.4,6,Clear
2018/10/25,15,5,10.5,15,3.4,10.3,4.2,69.7,0,0,0,0,0,25.2,333.1,1016.2,22.4,6.7,42.2,3.6,2,Partially cloudy
2018/10/26,13,8,10.3,13,3.8,8.5,-13.5,17.5,0,0,0,0,0,43.2,298.7,1019.1,0,12.2,140.3,12.2,5,Clear
2018/10/27,19,-1,11.4,19,-2.5,11,-7.9,30,0,0,0,0,0,32.4,282.7,1018.2,19.3,11,132.1,11.4,5,Clear
2018/10/28,18,8.8,14.2,18,6.8,14,-5.4,25.7,0,0,0,0,0,46.8,315.9,1013,41.1,11.7,77.6,6.8,4,Partially cloudy
2018/10/29,16,3,10.3,16,3,9,-8.9,27.3,0,0,0,0,0,36,330.6,1018.8,0.1,11.9,137.6,12,5,Clear
2018/10/30,17,1,9.1,17,1,8.5,-3.5,45.5,0,0,0,0,0,18,350.5,1024.7,1.7,10.8,133.5,11.6,5,Clear
2018/10/31,17.1,0,7.6,17.1,-2.5,7.1,-2.1,57.1,0,0,0,0,0,10.8,18.9,1026.7,2.1,10.1,130.5,11.2,5,Clear
2018/11/1,18,1,8.4,18,-1.3,8,-0.9,60,0,0,0,0,0,10.8,39.8,1027.6,4.5,10,126.7,11,5,Clear
2018/11/2,17,1,7.7,17,-1.3,7.5,2.9,74.5,0,0,0,0,0,7.2,82,1026.4,7.5,5.9,85.3,7.2,3,Clear
2018/11/3,18,2,9,18,-0.1,8.8,3.9,73.9,0,0,0,0,0,14.4,154.1,1021.6,18.9,3.9,85.8,7.5,4,Clear
2018/11/4,12,7,8.9,12,4.9,7.6,5.1,77.4,0.7,100,4.17,0,0,18,353.4,1022.6,50.7,7,8.6,0.7,0,"Rain, Partially cloudy"
2018/11/5,11,0,5.5,11,-2.5,4.9,-0.1,71.4,0,0,0,0,0,10.8,50,1030.2,81.4,10.8,94.8,8.2,4,Partially cloudy
2018/11/6,10,-1,5.1,10,-3.6,3.7,-5.4,54.2,0,0,0,0,0,14.6,6,1032.7,85,11.5,74.3,6.4,3,Partially cloudy
2018/11/7,12,-2,4.4,12,-4.8,3.7,-4,60.4,0,0,0,0,0,14.4,219.6,1027.7,94.5,10.1,84,7.3,4,Overcast
2018/11/8,13.1,2,6.9,13.1,1,6.7,-1.1,61.1,0,0,0,0,0,14.4,193.6,1017.4,58.6,8.7,88.3,7.7,4,Partially cloudy
2018/11/9,16,0,8.3,16,-3.5,7.4,-7.4,42.9,0,0,0,0,0,32.4,311.4,1020.6,0,10.2,115.8,10,5,Clear
2018/11/10,13,1,7.7,13,-3.1,6.4,-8.2,33.8,0,0,0,0,0,18,25.9,1026.5,70.5,11.8,91.7,7.9,4,Partially cloudy
2018/11/11,15.5,5,9.6,15.5,4.5,9.4,-1.5,48.6,0,0,0,0,0,10.8,181.7,1023.9,24.2,9.9,97.8,8.4,4,Partially cloudy
2018/11/12,15,0,6.3,15,0,6.2,1,72.3,0,0,0,0,0,14.4,183.3,1022.3,16.3,6.5,90,7.8,4,Clear
2018/11/13,12,0,5.6,12,0,5.5,3.3,85.9,0,0,0,0,0,10.8,104,1022.1,18.8,3.2,66.8,5.8,3,Clear
2018/11/14,9,2,6.8,8,-1.1,6,5.1,89.2,0,0,0,0,0,10.8,132.1,1023.3,27,1.5,19.3,1.6,1,Partially cloudy
2018/11/15,10.4,4,7.4,10.4,1.3,5.6,-3.7,53.5,0,0,0,0,0,23.5,356.4,1027.6,65.7,8.7,64.2,5.4,3,Partially cloudy
2018/11/16,9,-4,2.7,6.8,-9.2,0.3,-15.2,28.9,0,0,0,0,0,21.6,324.4,1031.5,34.4,12.4,140.5,12.2,6,Partially cloudy
2018/11/17,11,-2,4.2,11,-3.6,3.4,-9.2,41.1,0,0,0,0,0,18,213.6,1024.8,73,9.7,93,8,4,Partially cloudy
2018/11/18,12,-5,4.6,12,-9.5,3.6,-11.9,39.9,0,0,0,0,0,36,298,1022.4,23.3,10.5,99.9,8.6,4,Partially cloudy
2018/11/19,10,-5,2.4,9.2,-8.3,1.4,-7.6,50.7,0,0,0,0,0,10.8,28.4,1022,14.6,8.7,85.1,7.4,4,Clear
2018/11/20,11,-3,4.2,11,-7.1,2.8,-8.2,45.9,0,0,0,0,0,14.4,355.2,1023.6,69.4,10.3,76.6,6.6,3,Partially cloudy
2018/11/21,9,-1,4.9,6.1,-2.3,2.6,-12.7,33.2,0,0,0,0,0,39.6,302.3,1028.2,30.9,11.3,99.1,8.7,4,Partially cloudy
2018/11/22,9.4,-6,1.2,9,-9.4,-0.1,-12.4,42.3,0,0,0,0,0,14.4,20.2,1027.2,14.6,10.4,95.3,8.1,4,Clear
2018/11/23,7,-3,1.6,4.9,-6,-0.8,-8,50.1,0,0,0,0,0,14.4,355.7,1022.4,28.7,9.1,33,2.9,1,Partially cloudy
2018/11/24,11.1,-3,3.7,11.1,-4.8,2.6,-6.4,51.6,0,0,0,0,0,14.4,238.8,1023.8,16.3,7.1,84.2,7.3,4,Clear
2018/11/25,14,-4,3.6,14,-8,2.6,-6.9,53.5,0,0,0,0,0,14.4,77.8,1021.7,10.8,7.4,88.7,7.7,4,Clear
2018/11/26,10,-3,2.6,10,-6,2,-1.9,73.8,0,0,0,0,0,7.4,1.6,1020,22.9,2.7,49,4.1,2,Partially cloudy
2018/11/27,11,-2,6.1,11,-3.2,3.5,-17.7,21.2,0,0,0,0,0,28.8,320,1026,21.4,9,83.3,7.2,4,Partially cloudy
2018/11/28,8,-5,0.4,8,-7.1,-0.8,-11.7,42.4,0,0,0,0,0,14.4,28.5,1025.1,52.8,9.6,68.7,6.2,3,Partially cloudy
2018/11/29,7,-7,0.4,5.7,-10.7,-1.5,-8.8,52.5,0,0,0,0,0,14.4,163.1,1029.4,13.8,9.6,81,6.9,3,Clear
2018/11/30,9,-5,0.9,9,-6,0.2,-6.7,59.5,0,0,0,0,0,7.2,66.6,1026.3,25.9,8,72,6.2,3,Partially cloudy
2018/12/1,7.8,-6,1.8,7,-7.1,1,-3.5,69.7,0,0,0,0,0,7.2,60.4,1025.6,21.2,4.7,59.3,5.1,3,Partially cloudy
2018/12/2,6.1,3.9,4.9,6.1,1.9,4,2.9,87.3,0.2,100,4.17,0,0,14.4,8.7,1018,30.9,2.1,11.7,1,0,"Rain, Partially cloudy"
2018/12/3,7,2,4.5,4.1,-1.1,1.4,-15,29.2,0,0,0,0,0,25.2,8.9,1024.7,47.7,8.6,67.8,5.9,3,Partially cloudy
2018/12/4,4,-5,0.4,0.6,-5,-2.7,-21.1,20,0,0,0,0,0,28.8,314.4,1031.2,11.2,12.2,81,7,3,Clear
2018/12/5,2,-9,-2.6,-0.4,-9,-4.1,-12.9,46.7,0,0,0,0,0,10.8,99.2,1029.6,81.4,9.8,38.4,3.4,2,Partially cloudy
2018/12/6,-0.5,-7.2,-3.7,-5.8,-14.3,-10.2,-25.4,18.9,0,0,0,0,0,43.2,322,1036,14.6,12.9,84.1,7.2,4,Clear
2018/12/7,-6,-13,-7.7,-11.8,-20.3,-15,-29.5,15.7,0,0,0,0,0,36,301.8,1041.3,3.9,13.2,80.9,7,3,Clear
2018/12/8,-3,-13,-7.2,-7.1,-19.9,-13.2,-27.4,19.3,0,0,0,0,0,32.4,299.6,1040.5,0,12.6,82.6,7.1,3,Clear
2018/12/9,-1,-15,-8.2,-2,-19.1,-9.5,-19.7,42.6,0,0,0,0,0,10.8,19.6,1036.5,46.9,10,72.5,6.4,3,Partially cloudy
2018/12/10,0,-12,-6.4,-0.2,-16.4,-8.2,-17.1,45.3,0,0,0,0,0,14.4,7.6,1035.7,38.8,9.8,63.2,5.4,3,Partially cloudy
2018/12/11,-1,-5.2,-3.1,-6,-14,-9.2,-23.5,20.4,0,0,0,0,0,39.6,306.7,1037.6,26.8,12.2,79.9,6.9,3,Partially cloudy
2018/12/12,3,-14,-4.7,-0.5,-15.9,-7,-21.8,28.3,0,0,0,0,0,18,203.6,1033.4,0,10,76.2,6.6,3,Clear
2018/12/13,5,-9,-1.4,1.3,-12.9,-4.4,-19.7,25.3,0,0,0,0,0,25.2,344,1036.3,0,12,79.9,6.8,3,Clear
2018/12/14,3,-12,-5.3,0.1,-12,-6.3,-16.1,46,0,0,0,0,0,14.4,174.9,1036.8,14.6,9.7,63.2,5.4,3,Clear
2018/12/15,2,-11,-4.2,1.7,-16.7,-5.1,-13.5,50.7,0,0,0,0,0,10.8,84.9,1028.3,42.6,8.9,53.1,4.5,2,Partially cloudy
2018/12/16,9,-7.5,0.8,5.4,-10.7,-2.1,-14.3,38,0,0,0,0,0,39.6,295.2,1021.8,19.1,9.1,71,6.2,3,Clear
2018/12/17,9.2,-8,1.7,8,-8,0.3,-15.9,29.3,0,0,0,0,0,25.2,223.6,1021.8,12.5,10.5,75.3,6.5,3,Clear
2018/12/18,10,-8,-0.5,7.6,-11.8,-2.1,-13.8,41.4,0,0,0,0,0,18,6.8,1019.4,5.9,10.9,86,7.4,5,Clear
2018/12/19,9.3,-7,-0.8,9.3,-9.4,-2.1,-11.8,46.7,0,0,0,0,0,10.8,351,1021.8,5,10.1,104,8.9,4,Clear
2018/12/20,6,-7,0.2,6,-9.4,-0.9,-9.8,50.4,0,0,0,0,0,10.8,91.7,1022.2,39,8.3,79.9,6.9,4,Partially cloudy
2018/12/21,9,-5,3,7.3,-8.3,1,-10.6,41.1,0,0,0,0,0,21.6,298,1023.7,51.9,9.8,105.9,9.1,5,Partially cloudy
2018/12/22,9.1,-3,3.2,7.1,-4.7,0.8,-13.3,33.2,0,0,0,0,0,32.4,335.5,1028.3,91.9,10.5,36.4,3.1,2,Overcast
2018/12/23,1,-8.6,-3,-3.1,-14.1,-8.3,-27.3,14.9,0,0,0,0,0,39.6,316.5,1035.3,8.2,12.2,119.5,10.3,5,Clear
2018/12/24,2,-13,-6.5,1,-18.1,-8.4,-20.1,38,0,0,0,0,0,14.4,172.1,1026.4,0.2,9.3,106.3,9.3,4,Clear
2018/12/25,4.1,-11,-2.4,-0.7,-16.7,-6.9,-21.3,26.4,0,0,0,0,0,36,340.1,1026.6,6.9,11.2,108.4,9.3,5,Clear
2018/12/26,-2,-11,-5.7,-2,-13.7,-9.2,-25.9,19.8,0,0,0,0,0,21.6,26.5,1035.4,15.8,12.7,107.5,9.2,5,Clear
2018/12/27,-6,-11.8,-9.2,-14.3,-21.4,-18,-33.5,12.4,0,0,0,0,0,46.8,329.9,1042.6,31.9,12.8,89.7,7.7,4,Partially cloudy
2018/12/28,-5,-12,-8.6,-12.1,-22.5,-17,-29.8,16.4,0,0,0,0,0,39.6,313.1,1044.4,12.1,12.9,119.3,10.2,5,Clear
2018/12/29,-2,-11,-6.3,-2,-15.3,-10.5,-27,18.7,0,0,0,0,0,25.2,326.1,1043.4,2.8,12,116.3,10,5,Clear
2018/12/30,-1,-13,-7.5,-1,-17.7,-10.5,-23.4,28.5,0,0,0,0,0,18,21,1044.3,17.4,12,113.5,9.8,5,Clear
2018/12/31,-3,-14,-8.7,-3,-19.1,-10.5,-20.3,40.6,0,0,0,0,0,10.8,23.5,1043,74.2,10,78,6.7,4,Partially cloudy
2019/1/1,1,-13.1,-5.9,-3.5,-19.1,-9.7,-18.4,39.8,0,0,0,0,0,28.8,317.6,1040,12.5,11.1,98.2,8.5,4,Clear
2019/1/2,0,-11,-6,0,-16.7,-8.9,-17.9,40.5,0,0,0,0,0,10.8,357.8,1037.2,40.4,10.6,101.7,8.7,4,Partially cloudy
2019/1/3,0,-12,-5.3,0,-15.3,-6.3,-15.5,46,0,0,0,0,0,10.8,22.8,1034.4,35.5,7.9,75,6.5,3,Partially cloudy
2019/1/4,1,-9,-2.2,-3.7,-12.9,-8,-22.1,22.6,0,0,0,0,0,39.6,322,1034.8,44.7,12,115.8,10.1,5,Partially cloudy
2019/1/5,1,-9,-4,-1,-14.3,-7.4,-23.5,21.3,0,0,0,0,0,21.6,358.2,1034,74.8,12.6,96.4,8.3,4,Partially cloudy
2019/1/6,0.1,-13,-6.6,-1,-16.4,-7.7,-18.4,40.3,0,0,0,0,0,7.2,27.4,1031.7,24.9,9.3,95.5,8.1,4,Partially cloudy
