date,aqi,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions
2019/4/7,132,18.1,3,12,18.1,3,12,-6.6,28.8,0,0,0,0,0,21.6,135.8,39.8,11.1,258.2,22.3,9,Partially cloudy
2019/4/8,104,16,3,11.5,16,3,11.3,-9.2,24.7,0,0,0,0,0,18,140.2,85.7,12.1,222.3,19.3,8,Partially cloudy
2019/4/9,82,11,5,8,11,2.5,6.1,0.5,63.2,4.6,100,8.33,0,0,28.8,329.2,59.1,10.4,178.5,15.5,7,"Rain, Partially cloudy"
2019/4/10,88,19,1,12,19,-1.3,11.6,-2.7,45.1,0,0,0,0,0,21.6,305.3,24.4,11.3,281.6,24.6,9,Partially cloudy
2019/4/11,138,19,10,14.3,19,9.2,14.3,1.4,43.5,0,0,0,0,0,18,179.6,35.9,9.5,227.5,19.6,8,Partially cloudy
2019/4/12,151,23,5,14.5,23,5,14.3,1.4,46.4,0,0,0,0,0,28.8,191.2,39.1,9.1,226.2,19.5,7,Partially cloudy
2019/4/13,163,22,7,15.6,22,7,15.5,0.5,43.5,0,0,0,0,0,46.8,333,25.7,7.4,145.1,12.5,6,Partially cloudy
2019/4/14,74,24,12.5,18.1,24,12.5,18.1,-12.6,11.7,0,0,0,0,0,32.4,245.1,1.3,12.6,307.2,26.5,9,Clear
2019/4/15,133,27,4,18.2,26.3,4,18.1,-3,27.8,0,0,0,0,0,25.2,186.2,27.8,10.7,294.2,25.5,9,Partially cloudy
2019/4/16,160,25,11,19,25,11,19,5.6,42.4,0,0,0,0,0,18,135.2,41,8.5,272.9,23.6,9,Partially cloudy
2019/4/17,183,28,13.3,20.3,27.1,13.3,20.1,9.5,52.3,0,0,0,0,0,21.6,179.5,21.7,5.8,253.3,21.9,8,Partially cloudy
2019/4/18,121,23,12.7,18.8,23,12.7,18.8,-2.4,26.4,0,0,0,0,0,28.8,41.3,48.9,10.8,277.2,24,9,Partially cloudy
2019/4/19,83,19,9,14.2,19,8,14.1,-2.8,32.7,0,0,0,0,0,18,183.9,77,11.8,118.1,10.4,5,Partially cloudy
2019/4/20,122,14,8,11.1,14,6.8,10.9,6.9,76.5,6.1,100,8.33,0,0,14.4,102.1,50.7,9.4,122.8,10.5,6,"Rain, Partially cloudy"
2019/4/21,156,21,8,14.9,21,8,14.9,4.4,56.4,0,0,0,0,0,18,139.2,34,7.7,263.9,22.8,8,Partially cloudy
2019/4/22,176,25,8,17.3,25,8,17.2,9.1,60.6,0,0,0,0,0,21.6,170.5,22.5,6.6,241.9,21.1,8,Partially cloudy
2019/4/23,168,25,14,20.3,25,14,20.3,14.6,71,0,0,0,0,0,21.6,157,24.6,5.4,267.7,23.1,8,Partially cloudy
2019/4/24,104,20,5.5,13.3,20,1.6,12.1,10.3,82.2,7,100,8.33,0,0,28.8,42.4,51.9,8.2,135.7,11.8,5,"Rain, Partially cloudy"
2019/4/25,71,17,5,11.8,17,1.3,10.9,1,52.6,13.1,100,8.33,0,0,18,8.3,48.8,12.7,307.7,26.6,9,"Rain, Partially cloudy"
2019/4/26,109,20,9.6,14.7,20,7.6,14.4,3.9,53.4,3.6,100,8.33,0,0,21.6,239.4,38.2,11,305.7,26.5,9,"Rain, Partially cloudy"
2019/4/27,110,14,8,10.9,14,6.7,10.2,7,77.3,5.1,100,12.5,0,0,28.8,167.2,56.1,9.2,116.5,10.1,4,"Rain, Partially cloudy"
2019/4/28,135,15,8,11.9,15,6.1,11.6,7.1,73.3,0,0,0,0,0,14.4,159.6,68.1,7.5,203.8,17.4,8,Partially cloudy
2019/4/29,180,21,11.9,15.6,21,11.9,15.6,10,71.2,0,0,0,0,0,11,191.8,52.7,4.5,263.3,22.7,9,Partially cloudy
2019/4/30,167,25,12,19.5,25,12,19.5,0.7,36.1,0,0,0,0,0,36,327.6,8,10.7,331.8,28.8,10,Clear
2019/5/1,145,30,7.7,21.2,28.2,6.9,20.7,-4.8,22.9,0,0,0,0,0,21.6,270.6,1.7,12.2,334.3,29,10,Clear
2019/5/2,214,31,8,21.7,29,8,21,-1.7,28.2,0,0,0,0,0,25.2,222.8,1.9,11.4,324.3,28.1,10,Clear
2019/5/3,161,29,11,21.8,27.5,11,21.5,5.1,37.6,0,0,0,0,0,18,196.3,63.8,10.1,271.8,23.5,9,Partially cloudy
2019/5/4,145,28,14,22.4,26.9,14,22.2,8.8,44.1,0,0,0,0,0,21.6,174.2,73.7,10.3,232.4,20.2,8,Partially cloudy
2019/5/5,78,23,14.2,18.8,23,14.2,18.8,-2.4,28.7,0,0,0,0,0,28.8,16.6,47.8,12.2,324.1,27.9,10,Partially cloudy
2019/5/6,79,26,5,17.9,26,5,17.9,-6.2,25.7,0,0,0,0,0,25.2,267.2,3.3,12.2,341.8,29.6,10,Clear
2019/5/7,98,29,7,20.9,27.4,5.7,20.2,-3.7,25.4,0,0,0,0,0,21.6,242.3,35.4,11.9,334.1,28.7,10,Partially cloudy
2019/5/8,132,27,10,19.8,26.3,10,19.7,4.5,39.2,0,0,0,0,0,21.6,173.6,95.7,9.8,116.1,9.9,3,Overcast
2019/5/9,115,31,10,21.5,29,10,20.9,2.5,39.3,0,0,0,0,0,18,123.9,16.9,10.3,320.1,27.5,9,Clear
2019/5/10,140,30,12,21.6,28.3,12,21.2,7.1,43.9,0,0,0,0,0,21.6,162.4,58.5,9.6,255,21.9,8,Partially cloudy
2019/5/11,181,28.6,15,22.4,27.4,15,22.3,10.5,49.1,0,0,0,0,0,18.2,138.1,25.6,7.8,271.6,23.5,8,Partially cloudy
2019/5/12,181,20,11,16.7,20,11,16.7,10.2,67.1,4,100,8.33,0,0,43.2,3.1,21.3,6.7,141.2,12.2,7,"Rain, Partially cloudy"
2019/5/13,86,25,6.5,18.2,25,6.5,18.2,-4.5,22.7,0,0,0,0,0,25.2,216.9,13.1,12.2,350.4,30.4,10,Clear
2019/5/14,141,26,10,19.4,26,10,19.4,6.1,43.7,0,0,0,0,0,14.4,126.4,60.7,9.9,265.7,22.9,9,Partially cloudy
2019/5/15,175,29,14,22.7,28.8,14,22.7,13.2,56.1,0,0,0,0,0,14.4,156.3,30.2,7,243.5,20.9,8,Partially cloudy
2019/5/16,155,34,15,25.1,32.5,15,24.7,13.4,54.5,0,0,0,0,0,25.2,161.6,46.6,8,299.1,25.7,9,Partially cloudy
2019/5/17,162,32,18.9,24.1,32.4,18.9,24.3,17.7,69.3,5,100,4.17,0,0,25.2,133.8,22.9,6.3,270.8,23.3,8,"Rain, Partially cloudy"
2019/5/18,106,23,18,20.1,23,18,20.1,16.7,81.4,7,100,4.17,0,0,14.4,108.2,54.5,8.2,205.5,17.6,7,"Rain, Partially cloudy"
2019/5/19,88,24,14,18.8,24,14,18.8,5.1,50,14.7,100,8.33,0,0,57.6,288.5,26.8,10.1,316.7,27.2,10,"Rain, Partially cloudy"
2019/5/20,65,27,14,20.3,26,14,20.2,-2,24,0,0,0,0,0,46.8,310.1,1.7,12.7,358,31,10,Clear
2019/5/21,80,32,9.7,22,29.8,9.3,21.3,1.9,32.6,0,0,0,0,0,32.4,310.7,0,12,357.7,31.1,10,Clear
2019/5/22,106,35,11.6,23.5,32.6,11.6,22.7,7.7,44.2,0,0,0,0,0,18,49.2,31.6,11.6,334,28.7,10,Partially cloudy
2019/5/23,107,37,16,26.9,35.6,16,26.2,11.4,42.6,0,0,0,0,0,18,143.3,21,11.1,342.6,29.4,10,Partially cloudy
2019/5/24,135,34,18,26.4,32.1,18,25.8,11.7,44.7,0,0,0,0,0,21.6,171.5,76.1,10.7,174,15.2,5,Partially cloudy
2019/5/25,149,34,19,27.2,34.6,19,27.5,15.6,50.9,0,0,0,0,0,14.4,134.2,32.6,10.2,304.7,26,9,Partially cloudy
2019/5/26,104,26,19,21.9,26,19,21.9,16.5,72.6,27.2,100,12.5,0,0,23.8,12,58.3,9.8,167.9,14.5,6,"Rain, Partially cloudy"
2019/5/27,41,30,16,22.9,28.1,16,22.4,2.6,30.6,0,0,0,0,0,29.4,346.9,33,12.9,351.8,30.4,10,Partially cloudy
2019/5/28,61,33,11.8,24.8,30.7,11.8,23.9,4,30.4,0,0,0,0,0,25.2,228.2,27.5,12.3,350.5,30.3,10,Partially cloudy
2019/5/29,92,31.1,14,24.8,29.4,14,24.2,9.8,42.7,0,0,0,0,0,18,115.3,42.1,11.2,337.2,29.1,10,Partially cloudy
2019/5/30,90,30,20,25.6,28.5,20,25.1,5.4,32.9,0,0,0,0,0,36,337,63.5,12.1,238.4,20.5,8,Partially cloudy
2019/5/31,68,31,17,25.1,29,17,24.4,-2.8,16.6,0,0,0,0,0,25.2,263.8,32.8,12.9,360.7,31.1,10,Partially cloudy
2019/6/1,112,30,18,23.6,28.8,18,23.4,9.7,42.2,0,0,0,0,0,21.6,171.7,68.4,11.1,204.2,17.6,7,Partially cloudy
2019/6/2,133,32,18,24.6,32,18,24.8,16.2,61.2,2,100,4.17,0,0,18,124.5,32.1,10.5,309.1,26.6,9,"Rain, Partially cloudy"
2019/6/3,104,32,19,25.8,31,19,25.5,14.3,52.4,1,100,4.17,0,0,19.9,116.7,12,11.1,351.8,30.2,10,Rain
2019/6/4,150,27,18,22.1,27.5,18,22.1,16,69.7,0.3,100,4.17,0,0,21.6,114,58.7,8,248.1,21.3,9,"Rain, Partially cloudy"
2019/6/5,161,29,18,24,28.2,18,23.7,13.6,56.7,0,0,0,0,0,18,52.4,70.9,9.5,111.6,9.6,3,Partially cloudy
2019/6/6,137,24,19,21.8,24,19,21.8,17.8,78.2,0.5,100,12.5,0,0,18,160,41.2,7,150.9,12.9,5,"Rain, Partially cloudy"
2019/6/7,151,30,19,24.2,30.8,19,24.5,18.1,70.8,0,0,0,0,0,14.4,172.8,44.9,7.1,275.2,23.7,8,Partially cloudy
2019/6/8,102,35,19,27.1,32.7,19,26.2,11.3,46.8,0,0,0,0,0,25.2,298.9,29,10.5,332.3,28.7,10,Partially cloudy
2019/6/9,54,31,19,26.2,29.3,19,25.6,9.5,36.1,0,0,0,0,0,28.8,1.7,13.2,13.1,353.9,30.6,10,Clear
2019/6/10,96,34,18,25.7,32.1,18,25.1,13.4,51.7,0,0,0,0,0,21.6,101.6,9.2,10.9,332.9,28.6,9,Clear
2019/6/11,132,32.1,17,25.3,32.4,17,25.4,15.8,57.6,0,0,0,0,0,18,115.3,39.1,10.2,330.6,28.6,9,Partially cloudy
2019/6/12,118,32,19,26.3,32.9,19,26.6,16.3,56.1,0,0,0,0,0,21.6,16,69.4,10.8,187.2,16.1,6,Partially cloudy
2019/6/13,84,33,23,27.2,33.5,23,27.3,16.5,53,0.3,100,4.17,0,0,25.2,315.5,60.5,11.9,156.7,13.4,6,"Rain, Partially cloudy"
2019/6/14,102,36,20,28.4,33.7,20,27.5,12.3,45.8,0,0,0,0,0,18,61.3,3.2,10.9,348.5,30.1,10,Clear
2019/6/15,76,32,18,25.8,31,18,25.4,12.5,45.7,0,0,0,0,0,18,122.2,71.1,12.4,273.1,23.6,9,Partially cloudy
2019/6/16,86,22,18.1,20.3,22,18.1,20.3,14.9,72.6,2,100,4.17,0,0,10.8,128.7,83.3,10.4,195.4,16.9,7,"Rain, Partially cloudy"
2019/6/17,137,29,18.9,22.6,28.6,18.9,22.5,15.4,66,3,100,4.17,0,0,14.4,168.8,48,9.4,279.3,24.2,8,"Rain, Partially cloudy"
2019/6/18,158,33.3,18,25.6,33.9,18,26,18.4,68.3,0,0,0,0,0,10.8,79,26.2,7.5,304.8,26.2,9,Partially cloudy
2019/6/19,161,32,21.5,26.7,33.5,21.5,27.4,18.7,62.4,0,0,0,0,0,14.4,123.3,56.8,8.2,194.8,16.8,8,Partially cloudy
2019/6/20,145,38,22,28,38.6,22,28.7,18.7,60.2,0,0,0,0,0,18.5,126.6,46.9,8.1,217.3,18.8,7,Partially cloudy
2019/6/21,130,31,23,26.7,31.9,23,26.7,16.2,54.3,0,0,0,0,0,16.3,123.6,80.7,10.1,214.7,18.7,6,Partially cloudy
2019/6/22,75,37,19,28.4,35.3,19,27.8,13.1,43.3,0,0,0,0,0,18,192.7,25,11.8,331.6,28.7,9,Partially cloudy
2019/6/23,121,37,23.5,29.3,37.4,23.5,29.4,15.6,44.4,0,0,0,0,0,18,132.7,80.9,10.8,290.2,25.2,9,Partially cloudy
2019/6/24,114,38,21,30,36.6,21,29.6,14.5,43,0,0,0,0,0,25.2,160.5,54.4,10.9,317.1,27.4,9,Partially cloudy
2019/6/25,134,36,23,29.9,35.8,23,30.4,16.9,46.7,0,0,0,0,0,25.2,136.3,69,10.6,251.8,21.8,9,Partially cloudy
2019/6/26,125,32,23.6,27.8,32.9,23.6,28.3,17.8,55.5,0,0,0,0,0,14.4,114.7,61.9,10.3,241.5,20.9,8,Partially cloudy
2019/6/27,141,35,21.6,28.5,35.7,21.6,28.6,16.8,51.8,0,0,0,0,0,12.7,181.9,73.5,9.2,237.4,20.4,8,Partially cloudy
2019/6/28,75,34,23.4,28.1,34.6,23.4,28.5,18.4,58,0.6,100,4.17,0,0,21.6,264.4,50.9,10.8,232.8,20,8,"Rain, Partially cloudy"
2019/6/29,53,34,21,28.4,32.3,21,27.6,12.9,44.2,0.1,100,4.17,0,0,36,310.6,14.6,12.2,342.8,29.6,10,Rain
2019/6/30,33,33,22,28.4,31.2,22,27.5,9.2,31.1,0,0,0,0,0,25.2,330.5,6.1,13.2,354.4,30.6,10,Clear
2019/7/1,60,35,18,28.1,32.8,18,26.9,9.7,37.4,0,0,0,0,0,21.6,88,7,12.4,350.7,30.4,10,Clear
2019/7/2,83,33,22,26.7,33,22,26.8,16.6,55.8,0,0,0,0,0,14.4,111.7,30.2,12.6,287.8,24.7,9,Partially cloudy
2019/7/3,87,38,19,29.2,36.9,19,28.7,15.1,50,0,0,0,0,0,18,193.6,7.9,12.1,330.2,28.5,9,Clear
2019/7/4,116,39,22.6,31.6,38.6,22.6,31.6,15.2,39.4,0,0,0,0,0,21.6,174.1,44.8,11.5,326.2,28.3,9,Partially cloudy
2019/7/5,95,30,20,25.8,31.1,20,26.3,19.3,68.8,12.4,100,12.5,0,0,25.2,322.2,62,9.4,241.6,20.7,7,"Rain, Partially cloudy"
2019/7/6,34,29,19.4,23,28.8,19.4,23,16.8,70.8,4,100,8.33,0,0,21.6,9.5,61.7,11.7,202.9,17.4,8,"Rain, Partially cloudy"
2019/7/7,53,27,19,23.1,27.9,19,23.3,17.8,73.2,4,100,12.5,0,0,18,22.2,57.1,11.5,301.4,25.9,9,"Rain, Partially cloudy"
2019/7/8,86,32,19.7,26,32.4,19.7,26.2,17.8,64,0.6,100,4.17,0,0,14.4,61.7,69.2,10.7,283,24.4,9,"Rain, Partially cloudy"
2019/7/9,99,27,22.8,24.5,28.2,22.8,24.6,19.5,73.8,0.2,100,4.17,0,0,10.8,23,78.5,10,171.2,14.8,5,"Rain, Partially cloudy"
2019/7/10,153,30,20,24.9,30.4,20,25.1,18.2,69.3,0,0,0,0,0,18,109.6,43.5,8.3,199.9,17.2,6,Partially cloudy
2019/7/11,87,32,20,26.4,32,20,26.6,17.4,60.5,0,0,0,0,0,14.6,160.3,33.2,11.1,300,25.9,9,Partially cloudy
2019/7/12,78,35,20,28,34.7,20,28.4,17.8,57.2,0,0,0,0,0,18,164.7,21,11.1,321.4,27.9,9,Partially cloudy
2019/7/13,154,33.3,23,28.7,36.1,23,30.3,20.4,62.4,0,0,0,0,0,14.4,114.7,29.4,7.8,288.6,24.8,8,Partially cloudy
2019/7/14,64,34,20,27.3,35.1,20,27.9,18.6,61.9,0,0,0,0,0,28.8,75.8,25.5,11.8,304,26.3,9,Partially cloudy
2019/7/15,149,34,22,28.4,37.3,22,30.3,20.7,64.6,0,0,0,0,0,14.4,138.8,45.6,9.1,293.6,25.4,9,Partially cloudy
2019/7/16,102,33,24,27.8,35.3,24,28.9,20.2,64.4,0,0,0,0,0,14.9,96.9,60.3,10.3,208,18,8,Partially cloudy
2019/7/17,137,26.6,23,24.9,26.6,23,24.9,21.8,82.9,3.7,100,8.33,0,0,10.8,38.1,50.5,7.3,226.3,19.5,7,"Rain, Partially cloudy"
2019/7/18,157,33,23.8,27.8,38.1,23.8,30.1,22.5,73.7,3,100,4.17,0,0,10.8,95.2,73.4,6,254.1,21.8,8,"Rain, Partially cloudy"
2019/7/19,143,31.2,24.8,27.9,35.6,24.8,30,22.1,71.5,0,0,0,0,0,10.8,123.7,47.8,8.2,207.4,18,7,Partially cloudy
2019/7/20,139,28,25,27,31.9,25,29,22.9,78.5,0,0,0,0,0,10.8,138,77.6,6.9,117,10.1,3,Partially cloudy
2019/7/21,153,40,25,31.6,47.1,25,35.4,23.2,64.5,0,0,0,0,0,21.6,190.5,64.8,7,273,23.8,9,Partially cloudy
2019/7/22,168,31,24.4,28.9,39.1,24.4,33.9,24.6,78,0.3,100,4.17,0,0,7.4,113.3,39.4,4.9,152.5,13.1,5,"Rain, Partially cloudy"
2019/7/23,86,35,24,29.7,39.5,24,32.3,22.5,68.3,20.2,100,8.33,0,0,18,300.8,17.4,9.2,318.1,27.4,9,Rain
2019/7/24,89,36.5,26,31,41.9,26,35.7,24,68.6,0,0,0,0,0,18,237.4,36.2,8.7,275.4,23.7,7,Partially cloudy
2019/7/25,70,37,25,31.5,41,25,34.9,21.7,57.7,0,0,0,0,0,25.2,153.6,35.7,12.5,275.8,23.7,9,Partially cloudy
2019/7/26,103,35,23,29.2,43.3,23,33.1,22.5,67.9,0,0,0,0,0,18,132,19.2,10.4,296,25.6,9,Clear
2019/7/27,163,37,27,31.8,44.6,31.2,37.9,24.6,67.8,0,0,0,0,0,18,120,23.7,6.8,291.4,25.2,9,Partially cloudy
2019/7/28,137,34,25.8,29.9,43.5,25.8,35.8,25.1,75.9,0,0,0,0,0,21.6,129.8,26.8,6.5,254.1,22,8,Partially cloudy
2019/7/29,51,29,23,25.2,33.6,23,26.1,23.2,89.1,41.3,100,16.67,0,0,25.2,336.8,59.7,9.4,116.6,10,4,"Rain, Partially cloudy"
2019/7/30,91,34,23.7,27.9,40.6,23.7,30.3,22.6,74.6,0,0,0,0,0,14.6,201,38.5,9.1,302.2,26.2,9,Partially cloudy
2019/7/31,72,37,22.8,29.6,38,22.8,31.2,20.2,60.5,0,0,0,0,0,21.6,138.1,7.3,11.9,299,25.9,9,Clear
2019/8/1,84,34,25,29.2,38.3,25,31.6,21.4,64,0,0,0,0,0,20.2,132.9,44.6,11.5,218.9,18.8,7,Partially cloudy
2019/8/2,94,28,22,25.4,30.1,22,26.3,21.7,80.6,2.3,100,4.17,0,0,21.6,62.6,67.3,9.8,116.6,10.1,4,"Rain, Partially cloudy"
2019/8/3,112,31,22,26.8,33.7,22,28.2,21.4,73.9,2.4,100,4.17,0,0,10.8,154.7,67.8,8.9,229.5,19.8,8,"Rain, Partially cloudy"
2019/8/4,115,29.1,24,26.4,32.7,24,27.6,22.9,82.2,10.2,100,8.33,0,0,14.4,98.4,87.6,8,114,9.8,4,"Rain, Partially cloudy"
2019/8/5,107,29,21,25.4,33.6,21,26.3,23,87,7.1,100,12.5,0,0,25.2,94.6,55.8,7,166,14.3,6,"Rain, Partially cloudy"
2019/8/6,132,32,23.9,27.5,37.9,23.9,30.2,23.7,80.9,0,0,0,0,0,16.3,134,46.3,7,94.4,8.2,3,Partially cloudy
2019/8/7,72,30.4,22.5,26.1,34.1,22.5,27.3,22.2,80.4,15.3,100,8.33,0,0,11.1,81,54.7,10,163.3,14,5,"Rain, Partially cloudy"
2019/8/8,110,32,23,27.8,37.9,23,30.7,23.3,77.8,0,0,0,0,0,14.4,155.1,44.9,8.5,261.7,22.5,8,Partially cloudy
2019/8/9,118,31,23,26.8,37.7,23,29.2,23.4,81.9,14,100,4.17,0,0,39.6,141,53,7.4,114,9.8,3,"Rain, Partially cloudy"
2019/8/10,82,28,23,25,31.3,23,25.7,22.6,86.8,2.2,100,8.33,0,0,18,37,75.8,9.5,152,13.1,7,"Rain, Partially cloudy"
2019/8/11,56,26,23.8,24.5,26,23.8,24.5,21.9,85.5,5,100,8.33,0,0,14.4,29.5,55.8,10.8,153.1,13.2,6,"Rain, Partially cloudy"
2019/8/12,32,28.1,22,25.7,29.2,22,26.1,18.5,65.5,0.1,100,4.17,0,0,25.2,0.5,82.3,13.2,140.3,12.2,5,"Rain, Partially cloudy"
2019/8/13,31,31,22,26.7,33,22,27.5,19.5,66.1,3,100,4.17,0,0,21.6,6,39.7,13.1,257.3,22.2,8,"Rain, Partially cloudy"
2019/8/14,82,33,22,26.5,34,22,26.9,19,66.1,0,0,0,0,0,14.4,9.4,35.2,12.1,279.9,24.1,8,Partially cloudy
2019/8/15,63,33,20,26.6,35.3,20,27.8,19.5,67.5,0,0,0,0,0,25.2,154.9,17.9,12.3,278.7,24,9,Clear
2019/8/16,30,30,19,25.5,29.2,19,25.2,12.4,46.1,0,0,0,0,0,32.4,313.9,13.6,13.2,304.9,26.2,9,Clear
2019/8/17,47,33,20,26.6,31.5,20,26,10.1,37.7,0,0,0,0,0,28.8,306.2,11,12.9,307.8,26.5,9,Clear
2019/8/18,68,32,16.7,24.5,31,16.7,24.3,14.7,58.3,0,0,0,0,0,11,54.7,57.9,12.2,240.7,20.9,8,Partially cloudy
2019/8/19,110,32,20,26.6,34.2,20,27.4,19.1,65.3,0,0,0,0,0,16.3,163.8,85.4,10.7,186.3,16.1,6,Partially cloudy
2019/8/20,125,26,21,22.6,26,21,22.6,19.7,84.3,4.4,100,12.5,0,0,10.8,111.8,67.3,7.6,105.6,9,3,"Rain, Partially cloudy"
2019/8/21,94,31,18.8,25.2,29.8,18.8,24.8,15.2,60.2,0,0,0,0,0,21.6,312.8,16.2,10.3,297.1,25.8,9,Clear
2019/8/22,58,31,19,24.3,29.7,19,24,14.6,59.2,0,0,0,0,0,25.2,313.4,37.8,12.2,264.9,22.8,8,Partially cloudy
2019/8/23,46,31,16.3,23.8,30.1,16.3,23.6,14.7,61,0,0,0,0,0,14.4,10.2,60.4,12.6,251.3,21.6,9,Partially cloudy
2019/8/24,61,33,19,26.3,32.6,19,26.2,16.2,57.3,0,0,0,0,0,21.6,182.6,21.3,11.9,276.5,23.7,9,Partially cloudy
2019/8/25,81,32,17,25,31.6,17,24.9,16,60.6,0,0,0,0,0,19.9,177.6,20.2,11.1,281.1,24.2,9,Partially cloudy
2019/8/26,165,27,20,23.1,28.5,20,23.1,19.4,80.7,0,0,0,0,0,10.8,146.5,37.8,5,84.8,7.3,4,Partially cloudy
2019/8/27,81,34,18,26.8,32.3,18,26,12.7,52,0,0,0,0,0,25.2,299.1,5.8,9.7,291.3,25.3,9,Clear
2019/8/28,19,32,17,26.3,30.2,17,25.6,7.8,32.5,0,0,0,0,0,32.4,309.8,3.8,13.1,287.3,24.8,9,Clear
2019/8/29,22,31,16,24.8,29.5,16,24.3,9.5,39.6,0,0,0,0,0,21.6,344.2,7.5,13.1,283.8,24.6,9,Clear
2019/8/30,37,32,19,26.1,30.6,19,25.6,10.7,39.5,0,0,0,0,0,25.2,340.8,3,13.2,287.5,24.8,9,Clear
2019/8/31,51,32,16,25.3,30.4,16,24.8,12,47.4,0,0,0,0,0,14.4,179.2,2.9,12.8,272.6,23.5,9,Clear
2019/9/1,68,33,17,25.4,31.7,17,25,13.6,52.5,0,0,0,0,0,18,189.7,5.4,12.3,273.9,23.5,9,Clear
2019/9/2,80,34,17,25.5,32.7,17,25.2,14.5,55.3,0,0,0,0,0,16.3,188.8,7.5,11.2,263.7,22.8,8,Clear
2019/9/3,136,34,17,25.4,34.1,17,25.5,16.7,61.9,0,0,0,0,0,14.4,136.8,1.7,9.6,255.5,22.1,8,Clear
2019/9/4,137,31.3,19,24.8,31.9,19,25.1,17.2,64.6,0,0,0,0,0,14.4,121.1,28.8,9.1,195.3,17.1,7,Partially cloudy
2019/9/5,119,33,18,25.2,32.4,18,25.1,16,61.1,0,0,0,0,0,14.4,203.8,40.6,9.3,226.1,19.6,7,Partially cloudy
2019/9/6,135,34,17,25.4,33.7,17,25.4,16.3,61.3,0,0,0,0,0,10.8,148.4,17.4,9.2,237.6,20.6,8,Clear
2019/9/7,125,36,19,27.2,35.1,19,27.1,16.1,56.1,0,0,0,0,0,14.4,197.4,1.3,9.6,242.5,21.1,8,Clear
2019/9/8,106,37,20,28.2,36.5,20,28.2,16.7,55.1,0,0,0,0,0,18,98.1,25.1,10.8,235,20.4,8,Partially cloudy
2019/9/9,160,32,20.6,26.1,34.2,20.6,26.8,19.9,70.4,27,100,4.17,0,0,14.4,73.9,37.9,6.5,183.7,15.9,6,"Rain, Partially cloudy"
2019/9/10,40,22,18.4,20.5,22,18.4,20.5,17.7,84.4,38.4,100,16.67,0,0,21.6,348.1,43.9,11.1,86.5,7.5,3,"Rain, Partially cloudy"
2019/9/11,67,25,18,21.3,25,18,21.3,15.3,70.8,0,0,0,0,0,10.8,26.5,56.9,11.5,178.4,15.4,7,Partially cloudy
2019/9/12,70,23,18,20.7,23,18,20.7,14.1,66.5,0,0,0,0,0,14.4,152.9,62.7,11.6,193.2,16.8,6,Partially cloudy
2019/9/13,80,27,17.9,21.7,27.5,17.9,21.7,17.1,77.4,24.6,100,8.33,0,0,10.8,316.5,71.1,9,136,11.7,4,"Rain, Partially cloudy"
2019/9/14,55,29,16,22.6,28,16,22.4,13.7,62.1,1.3,100,4.17,0,0,14.4,19.4,63.2,12.1,240.6,20.7,8,"Rain, Partially cloudy"
2019/9/15,101,28,15,21.2,28.3,15,21.3,15.9,74.8,0,0,0,0,0,10.8,208.8,24.5,10,198.6,17.2,6,Partially cloudy
2019/9/16,69,27.2,15,21.9,26.8,15,21.8,11.8,57.4,0,0,0,0,0,18,156.4,14.8,12.2,249.7,21.4,8,Clear
2019/9/17,129,28,16,21.4,28.3,16,21.5,14.7,67.2,0,0,0,0,0,21.6,210.3,58.5,10.6,174,14.9,5,Partially cloudy
2019/9/18,60,26,14,20.4,26,14,20.4,3.9,37.8,0,0,0,0,0,14.4,77.4,3.9,13.4,257.5,22.3,8,Clear
2019/9/19,85,25,11,18.1,25,11,18.1,11.1,65.4,0,0,0,0,0,14.4,170.4,82.8,11.4,130.2,11.3,5,Partially cloudy
2019/9/20,111,29,14,20.7,28.2,14,20.6,13.7,67.3,0,0,0,0,0,14.4,77.7,77,10.4,156.4,13.5,6,Partially cloudy
2019/9/21,143,28,15,21.7,28.2,15,21.7,14.9,69,0,0,0,0,0,14.4,88.1,27.5,8.1,197.8,17.2,7,Partially cloudy
2019/9/22,159,28,16,21.4,27.8,16,21.4,15.5,72,0,0,0,0,0,10.8,110.5,18.3,6.5,200,17.2,7,Clear
2019/9/23,94,33,16,24.1,30.8,16,23.5,11.2,52.4,0,0,0,0,0,18,296.9,3.3,10.8,221,19.2,8,Clear
2019/9/24,51,32,14,23.2,30,14,22.6,9.9,48.8,0,0,0,0,0,14.4,28.7,1.3,12.7,238.2,20.5,8,Clear
2019/9/25,79,30,14,22.1,29.2,14,21.8,12.7,60.1,0,0,0,0,0,14.4,183.1,0,11.7,226.8,19.5,8,Clear
2019/9/26,112,30,15,21.4,29.4,15,21.3,14.4,67.9,0,0,0,0,0,10.8,135.5,15.4,10,219,18.9,7,Clear
2019/9/27,131,28,15,20.6,27.8,15,20.5,14.8,72.5,0,0,0,0,0,18,144.8,28.7,8.4,210.7,18.3,7,Partially cloudy
2019/9/28,150,29,14,20.9,28.6,14,20.9,15.3,73.2,0,0,0,0,0,10.8,165,0,7.4,185.5,16.2,6,Clear
2019/9/29,182,30,15,21.7,30,15,21.8,16,73.1,0,0,0,0,0,10.8,87.3,13.6,7.8,193.9,16.8,7,Clear
